PartitionKey,RowKey,source,title,description,instructor,level,role,product,duration,rating_count,rating_average,url
ms-learn,d53baaea-da17-49ae-8a30-fff1b7494720,MS Learn,"Choose the best monitoring service for visibility, insight, and outage mitigation",Learn about solutions that can give your IT organization insight into the health and performance of its cloud-based applications. Prepare for AZ-900.,,beginner,technology-manager,azure-monitor,22,4934,4.76,https://docs.microsoft.com/en-us/learn/modules/monitoring-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,164434bd-3b20-45f7-afe1-e98233af8a16,MS Learn,"Choose the best monitoring service for visibility, insight, and outage mitigation",Learn about solutions that can give your IT organization insight into the health and performance of its cloud-based applications. Prepare for AZ-900.,,beginner,technology-manager,azure-service-health,22,4934,4.76,https://docs.microsoft.com/en-us/learn/modules/monitoring-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,6dd201ee-bec6-4da7-ae1e-25bbf99cf145,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,solution-architect,azure,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,b9537d52-a108-4932-a3ca-5217681fdf9a,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,solution-architect,azure-kubernetes-service,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,c0fc76a9-1bdb-4cf5-a36f-39f54791f1d5,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,developer,azure,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,a524afd5-17cf-4691-9746-cf17d78f47bb,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,developer,azure-kubernetes-service,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,408e2ae6-5f45-4fc0-aef0-d2d72b1d6c82,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,devops-engineer,azure,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,b132e4f4-0c45-43fa-95a7-a2237e00d468,MS Learn,Application scalability on AKS with HorizontalPodAutoscalers,Explore how to scale your deployed applications with HorizontalPodAutoscalers in AKS.,,beginner,devops-engineer,azure-kubernetes-service,10,3,5.0,https://docs.microsoft.com/en-us/learn/modules/aks-application-autoscaling-native/?WT.mc_id=api_CatalogApi
ms-learn,d5b09dc7-8267-4430-99b7-2f95627a1817,MS Learn,Choose an Agile approach to software development,Learn with the Space Game web team how to use Azure Boards to implement Agile software practices along with DevOps transparency and collaboration.,,beginner,devops-engineer,azure-devops,40,5863,4.75,https://docs.microsoft.com/en-us/learn/modules/choose-an-agile-approach/?WT.mc_id=api_CatalogApi
ms-learn,90f47f01-f3a2-465a-b9f2-f7913ddcbbc5,MS Learn,Choose an Agile approach to software development,Learn with the Space Game web team how to use Azure Boards to implement Agile software practices along with DevOps transparency and collaboration.,,beginner,administrator,azure-devops,40,5863,4.75,https://docs.microsoft.com/en-us/learn/modules/choose-an-agile-approach/?WT.mc_id=api_CatalogApi
ms-learn,2823e095-09e9-4476-97d8-bb6cf01ee396,MS Learn,Choose an Agile approach to software development,Learn with the Space Game web team how to use Azure Boards to implement Agile software practices along with DevOps transparency and collaboration.,,beginner,developer,azure-devops,40,5863,4.75,https://docs.microsoft.com/en-us/learn/modules/choose-an-agile-approach/?WT.mc_id=api_CatalogApi
ms-learn,63e7763d-d798-4080-aa70-0c677c0e4f6e,MS Learn,Choose an Agile approach to software development,Learn with the Space Game web team how to use Azure Boards to implement Agile software practices along with DevOps transparency and collaboration.,,beginner,solution-architect,azure-devops,40,5863,4.75,https://docs.microsoft.com/en-us/learn/modules/choose-an-agile-approach/?WT.mc_id=api_CatalogApi
ms-learn,1ae86a78-2cf0-4d86-8019-f8c358c340a6,MS Learn,Expose hybrid services securely with Azure Relay,"Securely expose services that run in your on-premises network to clients in the cloud, without having to open a port on your firewall or make intrusive changes to your corporate network infrastructure.",,beginner,solution-architect,azure,44,342,4.59,https://docs.microsoft.com/en-us/learn/modules/expose-hybrid-services-with-azure-relay/?WT.mc_id=api_CatalogApi
ms-learn,371e5c36-0d5a-4bb3-a291-0f834c2c28c9,MS Learn,Expose hybrid services securely with Azure Relay,"Securely expose services that run in your on-premises network to clients in the cloud, without having to open a port on your firewall or make intrusive changes to your corporate network infrastructure.",,beginner,solution-architect,azure-service-bus,44,342,4.59,https://docs.microsoft.com/en-us/learn/modules/expose-hybrid-services-with-azure-relay/?WT.mc_id=api_CatalogApi
ms-learn,8c0fc785-4184-47b3-b2e5-440e95ea8da8,MS Learn,Expose hybrid services securely with Azure Relay,"Securely expose services that run in your on-premises network to clients in the cloud, without having to open a port on your firewall or make intrusive changes to your corporate network infrastructure.",,beginner,developer,azure,44,342,4.59,https://docs.microsoft.com/en-us/learn/modules/expose-hybrid-services-with-azure-relay/?WT.mc_id=api_CatalogApi
ms-learn,79610c88-ad4a-40f4-97e7-e2a0cada8187,MS Learn,Expose hybrid services securely with Azure Relay,"Securely expose services that run in your on-premises network to clients in the cloud, without having to open a port on your firewall or make intrusive changes to your corporate network infrastructure.",,beginner,developer,azure-service-bus,44,342,4.59,https://docs.microsoft.com/en-us/learn/modules/expose-hybrid-services-with-azure-relay/?WT.mc_id=api_CatalogApi
ms-learn,bdbffc61-77d6-496f-ac43-ab7b4c7af10e,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,developer,azure,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,48e6a639-d247-4b0f-b9f3-8042187b12ab,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,developer,azure-virtual-machines,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,b6e104b0-61a0-43c8-b788-f85bafbd5ae8,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,developer,azure-portal,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,784d1574-0c50-43cd-ab10-cc02f6999e24,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,administrator,azure,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,f13b5e8b-a08d-4e9e-8fd4-175fa2f6b6c6,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,administrator,azure-virtual-machines,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,59b54076-d38e-4fb2-8445-2f144f0771b7,MS Learn,Add and size disks in Azure virtual machines,"Learn about your virtual machine storage options and how to choose between standard and premium, managed and unmanaged disks for your Azure virtual machine.",,intermediate,administrator,azure-portal,36,2757,4.68,https://docs.microsoft.com/en-us/learn/modules/add-and-size-disks-in-azure-virtual-machines/?WT.mc_id=api_CatalogApi
ms-learn,f30b61bc-ccf5-452c-97f5-6e580536b31c,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,administrator,azure,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,24cf2dc8-9e29-4530-999f-f036e42e8fb2,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,administrator,azure-portal,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,9ab1e3a9-eb03-4b38-ade9-0ef7d3df0ac1,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,administrator,azure-clis,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,b3a85256-3359-45f8-be39-0af94f81a33d,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,administrator,azure-resource-manager,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,4437882a-9e44-4486-bfce-9afd1263b55d,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,developer,azure,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,97bd17a9-63eb-4ca9-aca2-78b2df5271da,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,developer,azure-portal,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,cbe38c3b-0d44-429e-ae2d-31b0fed0dfbb,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,developer,azure-clis,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,5b22d654-0e8c-4c9d-bc70-4ba2a2cd67a7,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,developer,azure-resource-manager,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,3445d31f-c346-4cd1-b811-5437f6c2c09b,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,business-owner,azure,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,9ec4e0a8-905d-4bcd-8b11-037ae08ef7b6,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,business-owner,azure-portal,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,1cd47f0c-1d52-47d0-9e3f-7271138f6457,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,business-owner,azure-clis,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,8f18995c-a6c5-437c-8b59-fefb5ca2ff28,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,business-owner,azure-resource-manager,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,7008c068-079f-434e-bb00-51d7ae993f68,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,student,azure,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,9731fa40-0d53-4915-9d1c-f55b17eddf11,MS Learn,Choose the best tools for managing and configuring your Azure environment,"Explore the Azure management, administration, and reporting tools, and choose the ones that best meet your organization's needs. Prepare for AZ-900.",,beginner,student,azure-portal,27,4675,4.75,https://docs.microsoft.com/en-us/learn/modules/management-fundamentals/?WT.mc_id=api_CatalogApi
